Date,State,Confirmed,Active,Recovered,Deaths
2020-06-17,Andhra Pradesh,7071,3340,3641,90
2020-06-17,Arunachal Pradesh,103,93,10,0
2020-06-17,Assam,4695,2045,2643,7
2020-06-17,Bihar,6940,2125,4776,39
2020-06-17,Chandigarh,370,58,306,6
2020-06-17,Chhattisgarh,1864,756,1099,9
2020-06-17,Delhi,47102,27741,17457,1904
2020-06-17,Dadra and Nagar Haveli and Daman and Diu,59,47,12,0
2020-06-17,Goa,656,560,96,0
2020-06-17,Gujarat,25148,6149,17438,1561
2020-06-17,Himachal Pradesh,585,209,369,7
2020-06-17,Haryana,8832,4751,3951,130
2020-06-17,Jharkhand,1896,735,1151,10
2020-06-17,Jammu and Kashmir,5406,2428,2914,64
2020-06-17,Karnataka,7734,2826,4804,104
2020-06-17,Kerala,2698,1353,1324,21
2020-06-17,Ladakh,687,594,92,1
2020-06-17,Lakshadweep,0,0,0,0
2020-06-17,Maharashtra,116752,51936,59166,5650
2020-06-17,Meghalaya,43,11,31,1
2020-06-17,Manipur,552,360,192,0
2020-06-17,Madhya Pradesh,11244,2373,8388,483
2020-06-17,Mizoram,121,120,1,0
2020-06-17,Nagaland,193,90,103,0
2020-06-17,Odisha,4338,1277,3047,14
2020-06-17,Punjab,3497,881,2538,78
2020-06-17,Puducherry,245,131,109,5
2020-06-17,Rajasthan,13542,2762,10467,313
2020-06-17,Sikkim,70,65,5,0
2020-06-17,Telangana,5675,2412,3071,192
2020-06-17,Tamil Nadu,50193,21993,27624,576
2020-06-17,Tripura,1133,576,556,1
2020-06-17,Uttar Pradesh,15181,5477,9239,465
2020-06-17,Uttarakhand,2023,743,1254,26
2020-06-17,West Bengal,12300,5261,6533,506
2020-06-18,Andaman and Nicobar Islands,45,10,35,0
2020-06-18,Andhra Pradesh,7496,3632,3772,92
2020-06-18,Arunachal Pradesh,103,92,11,0
2020-06-18,Assam,4904,2047,2849,8
2020-06-18,Bihar,7040,2035,4961,44
2020-06-18,Chandigarh,374,62,306,6
2020-06-18,Chhattisgarh,1946,735,1202,9
2020-06-18,Delhi,49979,26669,21341,1969
2020-06-18,Dadra and Nagar Haveli and Daman and Diu,63,49,14,0
2020-06-18,Goa,705,596,109,0
2020-06-18,Gujarat,25658,6239,17827,1592
2020-06-18,Himachal Pradesh,595,214,374,7
2020-06-18,Haryana,9218,4529,4555,134
2020-06-18,Jharkhand,1919,710,1198,11
2020-06-18,Jammu and Kashmir,5555,2340,3144,71
2020-06-18,Karnataka,7944,2848,4980,116
2020-06-18,Kerala,2795,1360,1413,22
2020-06-18,Ladakh,687,591,95,1
2020-06-18,Lakshadweep,0,0,0,0
2020-06-18,Maharashtra,120504,53916,60838,5750
2020-06-18,Meghalaya,43,10,32,1
2020-06-18,Manipur,606,407,199,0
2020-06-18,Madhya Pradesh,11426,2307,8632,487
2020-06-18,Mizoram,130,129,1,0
2020-06-18,Nagaland,193,84,109,0
2020-06-18,Odisha,4512,1354,3144,14
2020-06-18,Punjab,3615,962,2570,83
2020-06-18,Puducherry,271,149,116,6
2020-06-18,Rajasthan,13857,2785,10742,330
2020-06-18,Sikkim,70,64,6,0
2020-06-18,Telangana,6027,2531,3301,195
2020-06-18,Tamil Nadu,52334,23068,28641,625
2020-06-18,Tripura,1154,514,639,1
2020-06-18,Uttar Pradesh,15785,5659,9638,488
2020-06-18,Uttarakhand,2103,691,1386,26
2020-06-18,West Bengal,12735,5216,7001,518
2020-06-19,Andaman and Nicobar Islands,47,12,35,0
2020-06-19,Andhra Pradesh,7961,3960,3905,96
2020-06-19,Arunachal Pradesh,135,121,14,0
2020-06-19,Assam,4904,1829,3067,8
2020-06-19,Bihar,7290,2143,5098,49
2020-06-19,Chandigarh,381,60,315,6
2020-06-19,Chhattisgarh,2018,703,1305,10
2020-06-19,Delhi,53116,27512,23569,2035
2020-06-19,Dadra and Nagar Haveli and Daman and Diu,77,63,14,0
2020-06-19,Goa,725,607,118,0
2020-06-19,Gujarat,26198,6412,18167,1619
2020-06-19,Himachal Pradesh,627,234,386,7
2020-06-19,Haryana,9743,4711,4888,144
2020-06-19,Jharkhand,1961,615,1335,11
2020-06-19,Jammu and Kashmir,5680,2411,3194,75
2020-06-19,Karnataka,8281,2946,5210,125
2020-06-19,Kerala,2913,1382,1509,22
2020-06-19,Ladakh,744,648,95,1
2020-06-19,Lakshadweep,0,0,0,0
2020-06-19,Maharashtra,124331,55666,62773,5892
2020-06-19,Meghalaya,43,10,32,1
2020-06-19,Manipur,681,463,218,0
2020-06-19,Madhya Pradesh,11582,2338,8748,496
2020-06-19,Mizoram,130,121,9,0
2020-06-19,Nagaland,198,73,125,0
2020-06-19,Odisha,4677,1366,3297,14
2020-06-19,Punjab,3832,1104,2636,92
2020-06-19,Puducherry,287,162,118,7
2020-06-19,Rajasthan,14156,2826,10997,333
2020-06-19,Sikkim,70,48,22,0
2020-06-19,Telangana,6526,2976,3352,198
2020-06-19,Tamil Nadu,54449,23512,30271,666
2020-06-19,Tripura,1181,523,657,1
2020-06-19,Uttar Pradesh,16594,6092,9995,507
2020-06-19,Uttarakhand,2177,718,1433,26
2020-06-19,West Bengal,13090,5258,7303,529
2020-06-20,Andaman and Nicobar Islands,47,12,35,0
2020-06-20,Andhra Pradesh,8452,4240,4111,101
2020-06-20,Arunachal Pradesh,135,120,15,0
2020-06-20,Assam,5153,1942,3203,8
2020-06-20,Bihar,7503,2087,5367,49
2020-06-20,Chandigarh,404,82,316,6
2020-06-20,Chhattisgarh,2134,755,1368,11
2020-06-20,Delhi,56746,23340,31294,2112
2020-06-20,Dadra and Nagar Haveli and Daman and Diu,94,68,26,0
2020-06-20,Goa,754,625,129,0
2020-06-20,Gujarat,26737,6396,18702,1639
2020-06-20,Himachal Pradesh,656,243,406,7
2020-06-20,Haryana,10223,4947,5127,149
2020-06-20,Jharkhand,2024,609,1404,11
2020-06-20,Jammu and Kashmir,5834,2417,3336,81
2020-06-20,Karnataka,8697,3170,5393,134
2020-06-20,Kerala,3040,1452,1566,22
2020-06-20,Ladakh,836,718,117,1
2020-06-20,Lakshadweep,0,0,0,0
2020-06-20,Maharashtra,128205,58069,64153,5983
2020-06-20,Meghalaya,43,10,32,1
2020-06-20,Manipur,777,545,232,0
2020-06-20,Madhya Pradesh,11724,2342,8880,502
2020-06-20,Mizoram,140,131,9,0
2020-06-20,Nagaland,201,63,138,0
2020-06-20,Odisha,4856,1307,3534,15
2020-06-20,Punjab,3952,1176,2678,98
2020-06-20,Puducherry,338,200,131,7
2020-06-20,Rajasthan,14537,2926,11274,337
2020-06-20,Sikkim,70,48,22,0
2020-06-20,Telangana,7072,3363,3506,203
2020-06-20,Tamil Nadu,56845,24825,31316,704
2020-06-20,Tripura,1189,508,680,1
2020-06-20,Uttar Pradesh,17135,6237,10369,529
2020-06-20,Uttarakhand,2301,824,1450,27
2020-06-20,West Bengal,13531,5126,7865,540
2020-06-21,Andaman and Nicobar Islands,48,11,37,0
2020-06-21,Andhra Pradesh,8929,4516,4307,106
2020-06-21,Arunachal Pradesh,139,118,21,0
2020-06-21,Assam,5485,2072,3405,8
2020-06-21,Bihar,7665,1983,5631,51
2020-06-21,Chandigarh,406,84,316,6
2020-06-21,Chhattisgarh,2255,823,1421,11
2020-06-21,Delhi,59746,24558,33013,2175
2020-06-21,Dadra and Nagar Haveli and Daman and Diu,99,72,27,0
2020-06-21,Goa,818,683,135,0
2020-06-21,Gujarat,27317,6296,19357,1664
2020-06-21,Himachal Pradesh,673,248,418,7
2020-06-21,Haryana,10635,4919,5556,160
2020-06-21,Jharkhand,2098,681,1406,11
2020-06-21,Jammu and Kashmir,5956,2492,3382,82
2020-06-21,Karnataka,9150,3392,5619,139
2020-06-21,Kerala,3173,1492,1659,22
2020-06-21,Ladakh,837,702,134,1
2020-06-21,Lakshadweep,0,0,0,0
2020-06-21,Maharashtra,132075,60162,65744,6169
2020-06-21,Meghalaya,43,5,37,1
2020-06-21,Manipur,841,591,250,0
2020-06-21,Madhya Pradesh,11903,2372,9015,516
2020-06-21,Mizoram,141,132,9,0
2020-06-21,Nagaland,211,70,141,0
2020-06-21,Odisha,5160,1421,3720,19
2020-06-21,Punjab,4074,1275,2700,99
2020-06-21,Puducherry,366,218,140,8
2020-06-21,Rajasthan,14930,2984,11597,349
2020-06-21,Sikkim,78,52,26,0
2020-06-21,Telangana,7802,3861,3731,210
2020-06-21,Tamil Nadu,59377,25866,32754,757
2020-06-21,Tripura,1224,464,759,1
2020-06-21,Uttar Pradesh,17731,6186,10995,550
2020-06-21,Uttarakhand,2344,817,1500,27
2020-06-21,West Bengal,13945,5093,8297,555
2020-06-22,Andaman and Nicobar Islands,48,11,37,0
2020-06-22,Andhra Pradesh,9372,4826,4435,111
2020-06-22,Arunachal Pradesh,148,126,22,0
2020-06-22,Assam,5752,2178,3566,8
2020-06-22,Bihar,7893,2074,5767,52
2020-06-22,Chandigarh,411,83,322,6
2020-06-22,Chhattisgarh,2302,803,1487,12
2020-06-22,Delhi,62655,23820,36602,2233
2020-06-22,Dadra and Nagar Haveli and Daman and Diu,114,87,27,0
2020-06-22,Goa,864,711,152,1
2020-06-22,Gujarat,27880,6278,19917,1685
2020-06-22,Himachal Pradesh,727,290,430,7
2020-06-22,Haryana,11025,4941,5915,169
2020-06-22,Jharkhand,2140,660,1469,11
2020-06-22,Jammu and Kashmir,6088,2472,3531,85
2020-06-22,Karnataka,9399,3525,5730,144
2020-06-22,Kerala,3311,1542,1747,22
2020-06-22,Ladakh,847,710,136,1
2020-06-22,Lakshadweep,0,0,0,0
2020-06-22,Maharashtra,135796,61808,67706,6282
2020-06-22,Meghalaya,45,7,37,1
2020-06-22,Manipur,898,648,250,0
2020-06-22,Madhya Pradesh,12078,2341,9215,522
2020-06-22,Mizoram,142,130,12,0
2020-06-22,Nagaland,280,139,141,0
2020-06-22,Odisha,5303,1419,3863,21
2020-06-22,Punjab,4235,1309,2825,101
2020-06-22,Puducherry,383,226,149,8
2020-06-22,Rajasthan,15232,2966,11910,356
2020-06-22,Sikkim,78,48,30,0
2020-06-22,Telangana,8674,4452,4005,217
2020-06-22,Tamil Nadu,62087,27181,34112,794
2020-06-22,Tripura,1240,457,782,1
2020-06-22,Uttar Pradesh,18322,6152,11601,569
2020-06-22,Uttarakhand,2402,853,1521,28
2020-06-22,West Bengal,14358,5102,8687,569
2020-06-23,Andaman and Nicobar Islands,50,10,40,0
2020-06-23,Andhra Pradesh,9834,5123,4592,119
2020-06-23,Arunachal Pradesh,158,120,38,0
2020-06-23,Assam,5955,2184,3763,8
2020-06-23,Bihar,8050,1969,6027,54
2020-06-23,Chandigarh,418,90,322,6
2020-06-23,Chhattisgarh,2385,846,1527,12
2020-06-23,Delhi,66602,24988,39313,2301
2020-06-23,Dadra and Nagar Haveli and Daman and Diu,123,96,27,0
2020-06-23,Goa,909,702,205,2
2020-06-23,Gujarat,28429,6197,20521,1711
2020-06-23,Himachal Pradesh,775,335,433,7
2020-06-23,Haryana,11520,4845,6497,178
2020-06-23,Jharkhand,2193,662,1520,11
2020-06-23,Jammu and Kashmir,6236,2507,3642,87
2020-06-23,Karnataka,9721,3565,6004,152
2020-06-23,Kerala,3452,1622,1807,23
2020-06-23,Ladakh,932,783,148,1
2020-06-23,Lakshadweep,0,0,0,0
2020-06-23,Maharashtra,139010,62849,69631,6530
2020-06-23,Meghalaya,46,4,41,1
2020-06-23,Manipur,921,663,258,0
2020-06-23,Madhya Pradesh,12261,2400,9335,526
2020-06-23,Mizoram,142,123,19,0
2020-06-23,Nagaland,330,189,141,0
2020-06-23,Odisha,5470,1458,3988,24
2020-06-23,Punjab,4397,1245,3047,105
2020-06-23,Puducherry,402,228,165,9
2020-06-23,Rajasthan,15627,3049,12213,365
2020-06-23,Sikkim,79,49,30,0
2020-06-23,Telangana,9553,5109,4224,220
2020-06-23,Tamil Nadu,64603,28431,35339,833
2020-06-23,Tripura,1263,455,807,1
2020-06-23,Uttar Pradesh,18893,6189,12116,588
2020-06-23,Uttarakhand,2535,903,1602,30
2020-06-23,West Bengal,14728,4930,9218,580
2020-06-24,Andaman and Nicobar Islands,56,15,41,0
2020-06-24,Andhra Pradesh,10331,5423,4779,129
2020-06-24,Arunachal Pradesh,160,121,38,1
2020-06-24,Assam,6181,2214,3959,8
2020-06-24,Bihar,8273,2112,6106,55
2020-06-24,Chandigarh,420,92,322,6
2020-06-24,Chhattisgarh,2419,806,1601,12
2020-06-24,Delhi,70390,26588,41437,2365
2020-06-24,Dadra and Nagar Haveli and Daman and Diu,136,106,30,0
2020-06-24,Goa,951,660,289,2
2020-06-24,Gujarat,29001,6169,21096,1736
2020-06-24,Himachal Pradesh,806,332,467,7
2020-06-24,Haryana,12010,4898,6924,188
2020-06-24,Jharkhand,2219,632,1575,12
2020-06-24,Jammu and Kashmir,6422,2516,3818,88
2020-06-24,Karnataka,10118,3799,6153,166
2020-06-24,Kerala,3604,1693,1888,23
2020-06-24,Ladakh,932,657,274,1
2020-06-24,Lakshadweep,0,0,0,0
2020-06-24,Maharashtra,142899,62369,73792,6738
2020-06-24,Meghalaya,46,4,41,1
2020-06-24,Manipur,970,642,328,0
2020-06-24,Madhya Pradesh,12448,2440,9473,535
2020-06-24,Mizoram,145,121,24,0
2020-06-24,Nagaland,347,199,148,0
2020-06-24,Odisha,5752,1605,4123,24
2020-06-24,Punjab,4627,1415,3099,113
2020-06-24,Puducherry,461,276,176,9
2020-06-24,Rajasthan,16009,3023,12611,375
2020-06-24,Sikkim,83,43,40,0
2020-06-24,Telangana,10444,5858,4361,225
2020-06-24,Tamil Nadu,67468,28839,37763,866
2020-06-24,Tripura,1263,358,904,1
2020-06-24,Uttar Pradesh,19557,6375,12586,596
2020-06-24,Uttarakhand,2623,867,1721,35
2020-06-24,West Bengal,15173,4880,9702,591
2020-06-25,Andaman and Nicobar Islands,58,17,41,0
2020-06-25,Andhra Pradesh,10884,5760,4988,136
2020-06-25,Arunachal Pradesh,172,129,42,1
2020-06-25,Assam,6545,2503,4034,8
2020-06-25,Bihar,8488,1952,6480,56
2020-06-25,Chandigarh,423,88,329,6
2020-06-25,Chhattisgarh,2456,715,1729,12
2020-06-25,Delhi,73780,26586,44765,2429
2020-06-25,Dadra and Nagar Haveli and Daman and Diu,156,118,38,0
2020-06-25,Goa,995,658,335,2
2020-06-25,Gujarat,29578,6318,21506,1754
2020-06-25,Himachal Pradesh,839,356,475,8
2020-06-25,Haryana,12463,4886,7379,198
2020-06-25,Jharkhand,2263,646,1605,12
2020-06-25,Jammu and Kashmir,6549,2492,3967,90
2020-06-25,Karnataka,10560,3716,6672,172
2020-06-25,Kerala,3727,1763,1941,23
2020-06-25,Ladakh,941,582,358,1
2020-06-25,Lakshadweep,0,0,0,0
2020-06-25,Maharashtra,147741,63358,77453,6930
2020-06-25,Meghalaya,46,3,42,1
2020-06-25,Manipur,1056,702,354,0
2020-06-25,Madhya Pradesh,12595,2433,9619,543
2020-06-25,Mizoram,145,115,30,0
2020-06-25,Nagaland,355,195,160,0
2020-06-25,Odisha,5962,1647,4291,24
2020-06-25,Punjab,4769,1457,3192,120
2020-06-25,Puducherry,502,306,187,9
2020-06-25,Rajasthan,16296,3077,12840,379
2020-06-25,Sikkim,85,45,40,0
2020-06-25,Telangana,11364,6446,4688,230
2020-06-25,Tamil Nadu,70977,30067,39999,911
2020-06-25,Tripura,1295,268,1026,1
2020-06-25,Uttar Pradesh,20193,6463,13119,611
2020-06-25,Uttarakhand,2691,897,1758,36
2020-06-25,West Bengal,15648,4852,10190,606
2020-06-26,Andaman and Nicobar Islands,72,29,43,0
2020-06-26,Andhra Pradesh,11489,6147,5196,146
2020-06-26,Arunachal Pradesh,174,124,49,1
2020-06-26,Assam,6818,2562,4248,8
2020-06-26,Bihar,8678,1953,6669,56
2020-06-26,Chandigarh,425,84,335,6
2020-06-26,Chhattisgarh,2545,647,1885,13
2020-06-26,Delhi,77240,27657,47091,2492
2020-06-26,Dadra and Nagar Haveli and Daman and Diu,171,121,50,0
2020-06-26,Goa,1039,667,370,2
2020-06-26,Gujarat,30158,6348,22038,1772
2020-06-26,Himachal Pradesh,864,361,495,8
2020-06-26,Haryana,12884,4658,8015,211
2020-06-26,Jharkhand,2294,635,1647,12
2020-06-26,Jammu and Kashmir,6762,2591,4080,91
2020-06-26,Karnataka,11005,3905,6918,182
2020-06-26,Kerala,3877,1848,2006,23
2020-06-26,Ladakh,946,478,467,1
2020-06-26,Lakshadweep,0,0,0,0
2020-06-26,Maharashtra,152765,65845,79815,7105
2020-06-26,Meghalaya,48,5,42,1
2020-06-26,Manipur,1075,682,393,0
2020-06-26,Madhya Pradesh,12798,2447,9804,547
2020-06-26,Mizoram,147,100,47,0
2020-06-26,Nagaland,371,209,162,0
2020-06-26,Odisha,6180,1734,4422,24
2020-06-26,Punjab,4957,1634,3201,122
2020-06-26,Puducherry,534,322,203,9
2020-06-26,Rajasthan,16660,3218,13062,380
2020-06-26,Sikkim,87,47,40,0
2020-06-26,Telangana,12349,7346,4766,237
2020-06-26,Tamil Nadu,74622,32308,41357,957
2020-06-26,Tripura,1330,267,1062,1
2020-06-26,Uttar Pradesh,20943,6730,13583,630
2020-06-26,Uttarakhand,2725,866,1822,37
2020-06-26,West Bengal,16190,5039,10535,616
2020-06-27,Andaman and Nicobar Islands,72,29,43,0
2020-06-27,Andhra Pradesh,12285,6648,5480,157
2020-06-27,Arunachal Pradesh,177,122,54,1
2020-06-27,Assam,7064,2240,4815,9
2020-06-27,Bihar,8980,1992,6930,58
2020-06-27,Chandigarh,428,87,335,6
2020-06-27,Chhattisgarh,2610,660,1937,13
2020-06-27,Delhi,80188,28329,49301,2558
2020-06-27,Dadra and Nagar Haveli and Daman and Diu,186,130,56,0
2020-06-27,Goa,1128,706,420,2
2020-06-27,Gujarat,30773,6566,22417,1790
2020-06-27,Himachal Pradesh,894,384,502,8
2020-06-27,Haryana,13427,4738,8471,218
2020-06-27,Jharkhand,2339,603,1724,12
2020-06-27,Jammu and Kashmir,6966,2648,4225,93
2020-06-27,Karnataka,11923,4441,7289,193
2020-06-27,Kerala,4072,1941,2108,23
2020-06-27,Ladakh,960,405,554,1
2020-06-27,Lakshadweep,0,0,0,0
2020-06-27,Maharashtra,159133,67616,84245,7272
2020-06-27,Meghalaya,48,5,42,1
2020-06-27,Manipur,1092,660,432,0
2020-06-27,Madhya Pradesh,12965,2443,9971,551
2020-06-27,Mizoram,150,95,55,0
2020-06-27,Nagaland,387,223,164,0
2020-06-27,Odisha,6350,1719,4606,25
2020-06-27,Punjab,5056,1608,3320,128
2020-06-27,Puducherry,619,388,221,10
2020-06-27,Rajasthan,16944,3186,13367,391
2020-06-27,Sikkim,87,37,50,0
2020-06-27,Telangana,13436,8265,4928,243
2020-06-27,Tamil Nadu,78335,33216,44094,1025
2020-06-27,Tripura,1339,260,1078,1
2020-06-27,Uttar Pradesh,21549,6685,14215,649
2020-06-27,Uttarakhand,2791,845,1909,37
2020-06-27,West Bengal,16711,5293,10789,629
2020-06-28,Andaman and Nicobar Islands,83,38,45,0
2020-06-28,Andhra Pradesh,13098,7021,5908,169
2020-06-28,Arunachal Pradesh,182,121,60,1
2020-06-28,Assam,7391,2292,5089,10
2020-06-28,Bihar,9224,2006,7156,62
2020-06-28,Chandigarh,431,89,336,6
2020-06-28,Chhattisgarh,2694,619,2062,13
2020-06-28,Delhi,83077,27847,52607,2623
2020-06-28,Dadra and Nagar Haveli and Daman and Diu,190,121,69,0
2020-06-28,Goa,1198,717,478,3
2020-06-28,Gujarat,31397,6780,22808,1809
2020-06-28,Himachal Pradesh,916,389,519,8
2020-06-28,Haryana,13829,4690,8916,223
2020-06-28,Jharkhand,2364,559,1793,12
2020-06-28,Jammu and Kashmir,7093,2683,4316,94
2020-06-28,Karnataka,13190,5472,7509,209
2020-06-28,Kerala,4190,2017,2150,23
2020-06-28,Ladakh,963,376,586,1
2020-06-28,Lakshadweep,0,0,0,0
2020-06-28,Maharashtra,164626,70623,86575,7428
2020-06-28,Meghalaya,50,7,42,1
2020-06-28,Manipur,1185,730,455,0
2020-06-28,Madhya Pradesh,13186,2544,10084,558
2020-06-28,Mizoram,151,96,55,0
2020-06-28,Nagaland,415,251,164,0
2020-06-28,Odisha,6614,1843,4743,28
2020-06-28,Punjab,5216,1557,3526,133
2020-06-28,Puducherry,648,385,252,11
2020-06-28,Rajasthan,17271,3261,13611,399
2020-06-28,Sikkim,88,38,50,0
2020-06-28,Telangana,14419,9000,5172,247
2020-06-28,Tamil Nadu,82275,35659,45537,1079
2020-06-28,Tripura,1351,264,1086,1
2020-06-28,Uttar Pradesh,22147,6679,14808,660
2020-06-28,Uttarakhand,2823,767,2018,38
2020-06-28,West Bengal,17283,5451,11193,639
2020-06-29,Andaman and Nicobar Islands,90,45,45,0
2020-06-29,Andhra Pradesh,13891,7479,6232,180
2020-06-29,Arunachal Pradesh,187,125,61,1
2020-06-29,Assam,7693,2349,5334,10
2020-06-29,Bihar,9618,2181,7374,63
2020-06-29,Chandigarh,434,79,349,6
2020-06-29,Chhattisgarh,2795,632,2150,13
2020-06-29,Delhi,85161,26246,56235,2680
2020-06-29,Dadra and Nagar Haveli and Daman and Diu,205,130,75,0
2020-06-29,Goa,1251,724,524,3
2020-06-29,Gujarat,32023,6947,23248,1828
2020-06-29,Himachal Pradesh,942,377,557,8
2020-06-29,Haryana,14210,4477,9501,232
2020-06-29,Jharkhand,2426,562,1849,15
2020-06-29,Jammu and Kashmir,7237,2557,4585,95
2020-06-29,Karnataka,14295,6382,7685,228
2020-06-29,Kerala,4312,2059,2229,24
2020-06-29,Ladakh,964,347,616,1
2020-06-29,Lakshadweep,0,0,0,0
2020-06-29,Maharashtra,169883,73314,88960,7609
2020-06-29,Meghalaya,51,8,42,1
2020-06-29,Manipur,1227,733,494,0
2020-06-29,Madhya Pradesh,13370,2606,10199,565
2020-06-29,Mizoram,151,90,61,0
2020-06-29,Nagaland,451,283,168,0
2020-06-29,Odisha,6859,1883,4946,30
2020-06-29,Punjab,5418,1516,3764,138
2020-06-29,Puducherry,690,417,262,11
2020-06-29,Rajasthan,17660,3334,13921,405
2020-06-29,Sikkim,88,38,50,0
2020-06-29,Telangana,15394,9559,5582,253
2020-06-29,Tamil Nadu,86224,37334,47749,1141
2020-06-29,Tripura,1385,292,1092,1
2020-06-29,Uttar Pradesh,22828,6650,15506,672
2020-06-29,Uttarakhand,2831,681,2111,39
2020-06-29,West Bengal,17907,5535,11719,653
2020-06-30,Andaman and Nicobar Islands,97,52,45,0
2020-06-30,Andhra Pradesh,14595,7897,6511,187
2020-06-30,Arunachal Pradesh,191,128,62,1
2020-06-30,Assam,8306,2647,5648,11
2020-06-30,Bihar,9988,2376,7544,68
2020-06-30,Chandigarh,440,70,364,6
2020-06-30,Chhattisgarh,2858,595,2250,13
2020-06-30,Delhi,87360,26270,58348,2742
2020-06-30,Dadra and Nagar Haveli and Daman and Diu,215,133,82,0
2020-06-30,Goa,1315,716,596,3
2020-06-30,Gujarat,32643,7125,23670,1848
2020-06-30,Himachal Pradesh,953,368,576,9
2020-06-30,Haryana,14548,4341,9971,236
2020-06-30,Jharkhand,2490,591,1884,15
2020-06-30,Jammu and Kashmir,7497,2674,4722,101
2020-06-30,Karnataka,15242,7074,7920,248
2020-06-30,Kerala,4443,2114,2304,25
2020-06-30,Ladakh,973,324,648,1
2020-06-30,Lakshadweep,0,0,0,0
2020-06-30,Maharashtra,174761,75996,90911,7854
2020-06-30,Meghalaya,53,10,42,1
2020-06-30,Manipur,1234,681,553,0
2020-06-30,Madhya Pradesh,13593,2625,10395,573
2020-06-30,Mizoram,160,38,122,0
2020-06-30,Nagaland,459,291,168,0
2020-06-30,Odisha,7065,1844,5189,32
2020-06-30,Punjab,5568,1557,3867,144
2020-06-30,Puducherry,714,430,272,12
2020-06-30,Rajasthan,18008,3375,14220,413
2020-06-30,Sikkim,88,37,51,0
2020-06-30,Telangana,16339,8785,7294,260
2020-06-30,Tamil Nadu,90167,38892,50074,1201
2020-06-30,Tripura,1393,300,1092,1
2020-06-30,Uttar Pradesh,23492,6711,16084,697
2020-06-30,Uttarakhand,2881,609,2231,41
2020-06-30,West Bengal,18559,5761,12130,668
2020-07-01,Andaman and Nicobar Islands,100,50,50,0
2020-07-01,Andhra Pradesh,15252,8071,6988,193
2020-07-01,Arunachal Pradesh,195,128,66,1
2020-07-01,Assam,8854,3011,5832,11
2020-07-01,Bihar,10204,2320,7811,73
2020-07-01,Chandigarh,446,73,367,6
2020-07-01,Chhattisgarh,2940,623,2303,14
2020-07-01,Delhi,89802,27007,59992,2803
2020-07-01,Dadra and Nagar Haveli and Daman and Diu,231,122,109,0
2020-07-01,Goa,1387,713,670,4
2020-07-01,Gujarat,33318,7411,24038,1869
2020-07-01,Himachal Pradesh,979,352,618,9
2020-07-01,Haryana,14941,4203,10498,240
2020-07-01,Jharkhand,2525,579,1931,15
2020-07-01,Jammu and Kashmir,7695,2734,4856,105
2020-07-01,Karnataka,16514,8194,8065,255
2020-07-01,Kerala,4594,2132,2436,26
2020-07-01,Ladakh,990,295,694,1
2020-07-01,Lakshadweep,0,0,0,0
2020-07-01,Maharashtra,180298,79092,93154,8052
2020-07-01,Meghalaya,55,12,42,1
2020-07-01,Manipur,1260,681,579,0
2020-07-01,Madhya Pradesh,13861,2624,10655,582
2020-07-01,Mizoram,160,37,123,0
2020-07-01,Nagaland,501,319,182,0
2020-07-01,Odisha,7316,1930,5353,33
2020-07-01,Punjab,5668,1530,3989,149
2020-07-01,Puducherry,739,426,301,12
2020-07-01,Rajasthan,18312,3317,14574,421
2020-07-01,Sikkim,89,36,53,0
2020-07-01,Telangana,17357,9008,8082,267
2020-07-01,Tamil Nadu,94049,39859,52926,1264
2020-07-01,Tripura,1401,307,1093,1
2020-07-01,Uttar Pradesh,24056,6709,16629,718
2020-07-01,Uttarakhand,2947,589,2317,41
2020-07-01,West Bengal,19170,5959,12528,683
2020-07-02,Andaman and Nicobar Islands,109,58,51,0
2020-07-02,Andhra Pradesh,16097,8586,7313,198
2020-07-02,Arunachal Pradesh,232,160,71,1
2020-07-02,Assam,9333,3213,6107,13
2020-07-02,Bihar,10682,2610,7994,78
2020-07-02,Chandigarh,450,55,389,6
2020-07-02,Chhattisgarh,3013,637,2362,14
2020-07-02,Delhi,92175,26304,63007,2864
2020-07-02,Dadra and Nagar Haveli and Daman and Diu,256,144,112,0
2020-07-02,Goa,1482,744,734,4
2020-07-02,Gujarat,33999,7510,24601,1888
2020-07-02,Himachal Pradesh,1014,372,633,9
2020-07-02,Haryana,15509,4240,11018,251
2020-07-02,Jharkhand,2585,582,1988,15
2020-07-02,Jammu and Kashmir,7849,2760,4974,115
2020-07-02,Karnataka,18016,9406,8336,274
2020-07-02,Kerala,4754,2090,2638,26
2020-07-02,Ladakh,991,261,729,1
2020-07-02,Lakshadweep,0,0,0,0
2020-07-02,Maharashtra,186626,77277,101172,8177
2020-07-02,Meghalaya,58,14,43,1
2020-07-02,Manipur,1279,663,616,0
2020-07-02,Madhya Pradesh,14106,2701,10815,590
2020-07-02,Mizoram,162,36,126,0
2020-07-02,Nagaland,535,338,197,0
2020-07-02,Odisha,7545,2008,5502,35
2020-07-02,Punjab,5784,1488,4144,152
2020-07-02,Puducherry,802,459,331,12
2020-07-02,Rajasthan,18662,3284,14948,430
2020-07-02,Sikkim,101,48,53,0
2020-07-02,Telangana,18570,9226,9069,275
2020-07-02,Tamil Nadu,98392,41050,56021,1321
2020-07-02,Tripura,1440,293,1146,1
2020-07-02,Uttar Pradesh,24825,6869,17221,735
2020-07-02,Uttarakhand,2984,537,2405,42
2020-07-02,West Bengal,19819,6083,13037,699
